,ER CDX HY 5Y,ER CDX IG 5Y,ER CDX IG 10Y,ER CDX EM 5Y,ER ITRX MAIN 10Y,ER ITRX MAIN 5Y,ER ITRX XOVER 5Y,ER ITRX SNRFIN 5Y,ER ITRX SUBFIN 5Y,ER HYG,ER EMB,ER LQD,ER VCIT,ER IEI,ER IEF,ER RSP,ER IBCN,ER IEAC,ER IHYG,ER BKLN,ER HY Eqty,ER IG Eqty,ER SPY,ER EEM,ER IWM,ER IJH,ER SPX,ER RTY,ER SX5E
2019-10-10,258.3135254805,118.877133288,109.6860495839,155.7296298074,118.122753182,119.5936587977,256.0693126436,120.1304971183,143.3148651876,0.9947292914888616,0.9995959468676628,1.0003335482048732,1.003559079690577,1.004781949296109,1.00501873807366,0.9780076925203994,0.9972587093089665,0.9967092119506168,0.9951656057409679,0.988000321737682,0.9784462668356848,0.97643526860797,0.9868351287296949,0.9970614233660292,0.9689218799555714,0.9732073497938146,266.42,224.02,1070.993
2019-10-11,259.3990235711,119.0485771835,109.9724747677,156.4072901486,118.4398440446,119.7415566857,256.8629048062,120.3569059809,143.9113222242,0.9988048545904002,0.9988375356655654,0.9984609004008449,1.0008583656959267,1.0010141595301847,0.998100111931305,0.9912909296391149,0.9972015990862367,0.9962424404741191,0.9988115226188348,0.989275954659546,0.9994386561418511,0.9871104551648427,0.9970156943014912,1.013033917258665,0.9852708423621152,0.989609346779944,269.11,227.51,1092.813
2019-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-14,,,,,118.2501425542,119.6660892179,256.4597392583,120.2438353158,143.745021458,0.9994278586680442,0.9992295492291572,1.00171555004396,1.0028918498129813,1.0015960489596518,1.0008140952210092,0.9890188117312603,0.9973158195316963,0.9970382353118055,0.9984086281191138,0.9905514561653462,0.9993881289653461,0.9842542670820287,0.9958548023128381,1.0086130381338652,0.9816136624997687,0.985938163666352,268.64,226.56,1089.125
2019-10-15,260.346063408,119.1138761344,110.082583815,156.4419484163,118.5232244605,119.8060844975,257.4978431981,120.4466124817,144.3408166086,1.0015393722865369,1.0013002255895562,0.9989651258960937,1.0005106795207064,0.999408126436198,0.9959451169661517,0.9973912799832512,0.996573386636208,0.9980551720508306,1.0011801547597272,0.9918246250395271,1.0098552585225022,0.9901152621636675,1.0056615255218395,1.0175414381282815,0.9928425092143814,0.9934901631962916,271.56,229.54,1103.876
2019-10-16,260.5065241618,119.1333443543,110.1092271424,156.2741294355,118.6119186179,119.8386127504,257.7569517179,120.5260672681,144.530648432,1.0006598724149904,0.9996546826047477,1.0000010981531098,1.0018738588107972,1.000778941470261,0.9978543565091259,0.9956723095519527,0.9963449457452885,0.9958875969554878,1.0007645053979055,0.9908886933278103,1.0098019606060802,0.9904638624618294,1.0039933608382394,1.020400544012671,0.9938394176115461,0.9924032205711001,270.99,229.3,1104.183
2019-10-17,260.6471497824,119.1488827846,110.1369313633,156.4839031615,118.5183720979,119.7937987127,257.6512591189,120.357379783,144.1295155529,1.001974600182625,1.0010187710629512,1.0013531548772936,1.0025775286434218,1.0004109190383166,0.9974468908689508,0.9994164726130861,0.9965733866362081,0.9969082685081829,1.0012169761240588,0.9917213113956536,1.020268838428307,0.9938200631108656,1.0069026050645238,1.0242316483191536,1.0055268643284292,1.0007312975782077,271.58,232.1,1102.647
2019-10-18,260.7184664125,119.1916285716,110.1988486671,156.5295061455,118.6032318333,119.8234590367,258.0042020842,120.4188328398,144.4311391269,1.0021376941393978,1.0018521670020129,1.002547538450482,1.0040507882696135,1.0012295043395352,0.9982869453605862,0.9981617781415141,0.9958309537407197,0.9960735873634587,1.00090250758942,0.993879081372326,1.0096981724986176,0.992265936655196,1.002443475690472,1.0188394179219233,1.0006882173040432,0.9998006302147062,270.7,231.22,1097.73
2019-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-21,261.531135459,119.2730545992,110.329325741,156.5267699664,118.868730132,119.9520571824,258.9084234248,120.6104444976,144.8885122973,1.0024168376020643,0.9981742705273088,1.0001917603413732,1.0018896687530892,0.9989644936583052,0.994579760481818,1.0057003637063817,0.9950885208452315,0.9950159521090659,1.0019406603854086,0.996928909764526,1.0306816638251408,0.9969242756184586,1.0091877320193787,1.02800952346918,1.0100135321267671,1.0055415995219665,272.35,233.31,1103.876
2019-10-22,261.315938763,119.2325658554,110.2594078517,156.3753680598,118.9141433925,119.9682475561,258.7946516007,120.673485642,145.004356422,1.0025817452361532,1.001749200831326,1.0018704855314233,1.0037049817475996,1.0000988191087872,0.9968470697571056,1.0057412366735683,0.9956025128498004,0.9957377531163168,1.002881946829134,0.996877678695552,1.0411458580745891,0.9988769126783187,1.0058390811655593,1.0286847472724474,1.0110762891343827,1.0051796373562745,271.26,233.34,1104.183
2019-10-23,261.479356575,119.2501100745,110.276942928,156.7903552135,118.9307865606,119.9534641503,258.6191181876,120.6125911593,144.7878237371,1.003435864046841,1.0034662425080993,1.002359127161058,1.0036414778910183,0.9996519619363644,0.9971528469663119,1.0085586038519592,0.9955454026270704,0.9970159151438546,1.0023216627840492,0.9977142244634034,1.0410923547457713,1.0013302879045378,1.0087139832987408,1.0288745558673136,1.0122700641057,1.0060587999411508,272.28,233.92,1105.72
2019-10-24,261.5025563837,119.2516819645,110.2801084978,156.9919204025,118.8775688278,119.9245371507,258.1524943654,120.5374634623,144.4979665669,1.0045152370907235,1.0034146754928595,1.0044936979705221,1.004999938036942,0.9998381723805447,0.9969226664035669,1.0089695016112663,0.9959451741861796,0.9977716635966221,0.9999304361147211,0.9972212970066461,1.0410388541664302,0.9971713227192558,1.0103103720708388,1.0288216831470816,1.010775690953565,1.006265646880638,272.15,233.45,1109.715
2019-10-25,261.7346517134,119.2951864043,110.3564019472,157.3001965738,119.0238218235,119.9890133368,258.6665194383,120.6176272951,144.7229551174,1.005253397342013,1.003098461806164,1.0026925069648045,1.0033923881544158,0.9982853729650448,0.9947328557724211,1.0126198339062233,0.9952598515134213,0.9978959444311503,0.9990363953069743,0.9984999212325073,1.0515014786728223,1.0010275732600042,1.0143961846427296,1.036048783413034,1.0161000788699637,1.011540293390472,273.6,234.47,1110.637
2019-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-28,262.0064424757,119.3131230106,110.4137908324,157.313877469,119.0189843173,120.0097462884,258.721394221,120.6236925591,144.70020659,1.0050761240685133,1.0014554301921648,0.9996385564033452,1.0015725638403512,0.9968116515889524,0.990937439104563,1.0157145780496624,0.9941176470588239,0.9963873485752216,0.9995907567426014,0.9962322774087652,1.0460557120724112,1.0016778978400827,1.0200623698809717,1.0420619769875412,1.0248327761848948,1.0173314441244499,275.05,236.83,1112.788
2019-10-29,261.7960218384,119.2571686278,110.3078833931,157.1788926366,118.8960163762,119.9482603197,258.1177240471,120.5625646992,144.5955694154,1.0031857907181256,0.9987530031862497,0.9969960062678087,1.0003210111553955,0.9969190944672846,0.9917792241264486,1.0175138512981603,0.9943460879497436,0.9966593752475694,0.9986961983788937,0.994406726937361,1.051394867897696,1.003430277673582,1.0197081109306323,1.0366716084709064,1.028124093733972,1.020020194638708,275.0,237.33,1109.715
2019-10-30,261.5772094513,119.2317327541,110.2381387701,157.0439078042,118.8245797604,119.9175648187,257.6373595709,120.5015753728,144.3083903786,1.001869372365969,0.9997631760538024,1.0005046875273562,1.0029236640144592,0.9993189940368724,0.9965425137905874,1.0175549368138297,0.994117647058824,0.9964124145786852,0.9975130224438276,0.9939148881106757,1.0351664083860768,0.9993730393046474,1.0227841885287274,1.0412287848642099,1.024663608037205,1.017538776512772,276.09,236.76,1109.408
